epoch,slot,active_count,active_eth,entry_count,entry_eth,exit_count,exit_eth,beacon_deposit_count,eth1_block_hash,eth1_block_number,eth1_block_timestamp,el_deposit_count_at_eth1_block,el_total_deposited_eth_at_eth1_block,el_backlog_events,el_backlog_eth
419707,13430655,974114,35814312.000000000,48,1536.000000000,45,1440.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419708,13430656,974122,35814568.000000000,48,1536.000000000,45,1440.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419708,13430657,974122,35814568.000000000,48,1536.000000000,45,1440.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419708,13430658,974122,35814568.000000000,48,1536.000000000,45,1440.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419708,13430659,974122,35814568.000000000,48,1536.000000000,45,1440.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419708,13430660,974122,35814568.000000000,48,1536.000000000,45,1440.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419708,13430661,974122,35814568.000000000,48,1536.000000000,45,1440.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419708,13430662,974122,35814568.000000000,48,1536.000000000,45,1440.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419708,13430663,974122,35814568.000000000,48,1536.000000000,45,1440.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419708,13430664,974122,35814568.000000000,48,1536.000000000,45,1440.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419708,13430665,974122,35814568.000000000,48,1536.000000000,45,1440.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419708,13430666,974122,35814568.000000000,48,1536.000000000,45,1440.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419708,13430667,974122,35814568.000000000,48,1536.000000000,45,1440.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419708,13430668,974122,35814568.000000000,48,1536.000000000,45,1440.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419708,13430669,974122,35814568.000000000,48,1536.000000000,45,1440.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419708,13430670,974122,35814568.000000000,48,1536.000000000,45,1440.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419708,13430671,974122,35814568.000000000,48,1536.000000000,45,1440.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419708,13430672,974122,35814568.000000000,48,1536.000000000,45,1440.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
419708,13430673,974122,35814568.000000000,48,1536.000000000,45,1440.000000000,2045305,0x0958d83550263ff0d9f9a0bc5ea3cd2a136e0933b6f43cbb17f36e4da8d809b1,22432721,1746632783,2045305,61024328.232299998,0,0.000000000
