attestationscount,attesterslashingscount,averagevalidatorbalance,blockscount,depositscount,eligibleether,epoch,finalized,globalparticipationrate,missedblocks,orphanedblocks,proposedblocks,proposerslashingscount,rewards_exported,scheduledblocks,totalvalidatorbalance,ts,validatorscount,voluntaryexitscount,votedether,withdrawalcount
3591,0,32075993157,30,0,29390646000000000,260713,True,0.994360089302063,1,1,30,0,True,0,29460805359486287,2024-02-03T05:23:35Z,918469,0,29224885000000000,480
3724,0,32075993412,31,0,29390646000000000,260712,True,0.9947608113288879,0,1,31,0,True,0,29460805593191896,2024-02-03T05:17:11Z,918469,0,29236662000000000,496
3712,0,32075993654,30,451,29390646000000000,260711,True,0.9901965856552124,2,0,30,0,True,0,29460805815619961,2024-02-03T05:10:47Z,918469,0,29102517000000000,480
3354,0,32075992202,27,432,29390646000000000,260710,True,0.9919941425323486,5,0,27,0,True,0,29460804482242470,2024-02-03T05:04:23Z,918469,0,29155349000000000,432
3759,0,32075992540,31,496,29390646000000000,260709,True,0.9922957420349121,1,0,31,0,True,0,29460804792833909,2024-02-03T04:57:59Z,918469,0,29164213000000000,496
3657,0,32075992405,31,496,29390646000000000,260708,True,0.9926746487617493,1,0,31,0,True,0,29460804668925247,2024-02-03T04:51:35Z,918469,0,29175349000000000,496
3776,0,32075993394,30,480,29390646000000000,260707,True,0.9918438792228699,2,0,30,0,True,0,29460805576932131,2024-02-03T04:45:11Z,918469,339,29150933000000000,480
3794,0,32075994206,31,496,29390646000000000,260706,True,0.9915772080421448,1,0,31,0,True,0,29460806322675594,2024-02-03T04:38:47Z,918469,261,29143094000000000,496
3565,0,32075994281,31,496,29390646000000000,260705,True,0.9956416487693787,1,0,31,0,True,0,29460806391993476,2024-02-03T04:32:23Z,918469,16,29262550000000000,496
3678,0,32075995067,32,224,29390646000000000,260704,True,0.9959040284156799,0,0,32,0,True,0,29460807113934119,2024-02-03T04:25:59Z,918469,0,29270262000000000,512
3380,0,32075997359,31,0,29390646000000000,260703,True,0.9963906407356262,1,0,31,0,True,0,29460809219088942,2024-02-03T04:19:35Z,918469,0,29284565000000000,496
3655,0,32075999465,32,0,29390646000000000,260702,True,0.9907562136650085,0,0,32,0,True,0,29460811153302210,2024-02-03T04:13:11Z,918469,1,29118965000000000,512
3532,0,32075998805,31,0,29390646000000000,260701,True,0.9679408669471741,1,0,31,0,True,0,29460810546619256,2024-02-03T04:06:47Z,918469,1,28448407000000000,496
3323,0,32075998901,32,0,29390646000000000,260700,True,0.9961043000221252,0,0,32,0,True,0,29460810634709215,2024-02-03T04:00:23Z,918469,0,29276149000000000,512
3504,0,32075999890,32,0,29390646000000000,260699,True,0.996192455291748,0,0,32,0,True,0,29460811542994372,2024-02-03T03:53:59Z,918469,0,29278741000000000,512
3273,0,32075999783,31,0,29390646000000000,260698,True,0.9963210225105286,1,0,31,0,True,0,29460811445211625,2024-02-03T03:47:35Z,918469,0,29282517000000000,496
3664,0,32075999901,32,0,29390646000000000,260697,True,0.9964125156402588,0,0,32,0,True,0,29460811553941747,2024-02-03T03:41:11Z,918469,50,29285206000000000,512
3341,0,32075999946,32,0,29390646000000000,260696,True,0.9962676167488098,0,0,32,0,True,0,29460811594609035,2024-02-03T03:34:47Z,918469,0,29280949000000000,512
3490,0,32075999777,32,0,29390646000000000,260695,True,0.9963035583496094,0,0,32,0,True,0,29460811439334293,2024-02-03T03:28:23Z,918469,50,29282005000000000,512
3574,0,32076000441,32,0,29390198000000000,260694,True,0.996148943901062,0,0,32,0,True,0,29460362985890508,2024-02-03T03:21:59Z,918455,1,29277014000000000,512
3789,0,32076001193,32,0,29389814000000000,260693,True,0.9965288639068604,0,0,32,0,True,0,29459978764064389,2024-02-03T03:15:35Z,918443,50,29287798000000000,512
3091,0,32076002323,32,0,29389366000000000,260692,True,0.9960790872573853,0,0,32,0,True,0,29459530737706092,2024-02-03T03:09:11Z,918429,10,29274133000000000,512
3381,0,32076004282,32,0,29388918000000000,260691,True,0.9965134859085083,0,0,32,0,True,0,29459083473286791,2024-02-03T03:02:47Z,918415,65,29286453000000000,512
3520,0,32076005749,32,0,29388470000000000,260690,True,0.9948201775550842,0,0,32,0,True,0,29458635756223809,2024-02-03T02:56:23Z,918401,0,29236245000000000,512
3531,0,32076006516,31,0,29388022000000000,260689,True,0.996257483959198,1,0,31,0,True,0,29458187396362831,2024-02-03T02:49:59Z,918387,2,29278037000000000,496
3580,0,32076007493,32,0,29387574000000000,260688,True,0.9928121566772461,0,0,32,0,True,0,29457739229697382,2024-02-03T02:43:35Z,918373,0,29176341000000000,512
3398,0,32076012408,30,0,29387158000000000,260687,True,0.9898937940597534,1,1,30,0,True,0,29457326755664585,2024-02-03T02:37:11Z,918360,0,29090166000000000,480
3304,0,32076013575,32,0,29386710000000000,260686,True,0.9959883689880371,0,0,32,0,True,0,29456878762630388,2024-02-03T02:30:47Z,918346,0,29268821000000000,512
3026,0,32076014771,32,0,29386262000000000,260685,True,0.9954754114151001,0,0,32,0,True,0,29456430796882793,2024-02-03T02:24:23Z,918332,0,29253301000000000,512
3335,0,32076015904,32,0,29385814000000000,260684,True,0.9965522885322571,0,0,32,0,True,0,29455982773616310,2024-02-03T02:17:59Z,918318,0,29284501000000000,512
3291,0,32076017063,32,0,29385366000000000,260683,True,0.9958041906356812,0,0,32,0,True,0,29455534773304833,2024-02-03T02:11:35Z,918304,1,29262069000000000,512
3225,0,32076017777,31,0,29384918000000000,260682,True,0.9968026280403137,1,0,31,0,True,0,29455086364803894,2024-02-03T02:05:11Z,918290,0,29290965000000000,496
3461,0,32076018951,32,0,29384470000000000,260681,True,0.9963169693946838,0,0,32,0,True,0,29454638378547273,2024-02-03T01:58:47Z,918276,0,29276245000000000,512
3590,0,32076019994,32,0,29384022000000000,260680,True,0.9962645769119263,0,0,32,0,True,0,29454190272402976,2024-02-03T01:52:23Z,918262,0,29274261000000000,512
3090,0,32076020437,31,0,29383574000000000,260679,True,0.9956002235412598,1,0,31,0,True,0,29453741615005475,2024-02-03T01:45:59Z,918248,0,29254294000000000,496
3470,0,32076023090,32,0,29383126000000000,260678,True,0.9967872500419617,0,0,32,0,True,0,29453294986570666,2024-02-03T01:39:35Z,918234,0,29288725000000000,512
3179,0,32076024615,32,0,29382678000000000,260677,True,0.9953147172927856,0,0,32,0,True,0,29452847322426572,2024-02-03T01:33:11Z,918220,0,29245013000000000,512
3427,0,32076025328,32,0,29382230000000000,260676,True,0.9953234195709229,0,0,32,0,True,0,29452398913155997,2024-02-03T01:26:47Z,918206,0,29244821000000000,512
3335,0,32076026251,31,0,29381782000000000,260675,True,0.9893277883529663,1,0,31,0,True,0,29451950695518827,2024-02-03T01:20:23Z,918192,0,29068213000000000,496
3485,0,32076037539,31,0,29381334000000000,260674,True,0.9953308701515198,0,1,31,0,True,0,29451511996128012,2024-02-03T01:13:59Z,918178,0,29244149000000000,496
3590,0,32076038010,31,0,29380886000000000,260673,True,0.9951772093772888,1,0,31,0,True,0,29451063363602591,2024-02-03T01:07:35Z,918164,0,29239189000000000,496
3189,0,32076040755,31,0,29380438000000000,260672,True,0.9956531524658203,1,0,31,0,True,0,29450616819692485,2024-02-03T01:01:11Z,918150,0,29252725000000000,496
3479,0,32076040673,32,0,29380342000000000,260671,True,0.9938451051712036,0,0,32,0,True,0,29450520516460324,2024-02-03T00:54:47Z,918147,0,29199509000000000,512
3258,0,32076041456,32,0,29379894000000000,260670,True,0.9948198795318604,0,0,32,0,True,0,29450072170683582,2024-02-03T00:48:23Z,918133,0,29227701000000000,512
3403,0,32076043161,32,0,29379446000000000,260669,True,0.9965711236000061,0,0,32,0,True,0,29449624671299173,2024-02-03T00:41:59Z,918119,0,29278709000000000,512
3435,0,32076044008,32,0,29378998000000000,260668,True,0.9964066743850708,0,0,32,0,True,0,29449176384059254,2024-02-03T00:35:35Z,918105,0,29273429000000000,512
3345,0,32076108072,31,0,29378550000000000,260667,True,0.9949949979782104,0,1,31,0,True,0,29448786136198986,2024-02-03T00:29:11Z,918091,11,29231509000000000,496
3331,0,32076108936,32,0,29378102000000000,260666,True,0.9965622425079346,0,0,32,0,True,0,29448337864520748,2024-02-03T00:22:47Z,918077,0,29277109000000000,512
3320,0,32076109940,31,0,29377654000000000,260665,True,0.9952628016471863,0,1,31,0,True,0,29447889720260507,2024-02-03T00:16:23Z,918063,0,29238485000000000,496
3250,0,32076110508,31,0,29377206000000000,260664,True,0.9946897029876709,1,0,31,0,True,0,29447441176189164,2024-02-03T00:09:59Z,918049,0,29221205000000000,496
3501,0,32076111949,32,0,29376758000000000,260663,True,0.996571958065033,0,0,32,0,True,0,29446993433347303,2024-02-03T00:03:35Z,918035,0,29276053000000000,512
3517,0,32076112637,32,0,29376310000000000,260662,True,0.9938017725944519,0,0,32,0,True,0,29446544999545592,2024-02-02T23:57:11Z,918021,0,29194229000000000,512
3408,0,32076113700,32,0,29375862000000000,260661,True,0.995986819267273,0,0,32,0,True,0,29446096909948129,2024-02-02T23:50:47Z,918007,0,29257973000000000,512
3470,0,32076115782,32,0,29375446000000000,260660,True,0.9960500001907349,0,0,32,0,True,0,29445681831422965,2024-02-02T23:44:23Z,917994,0,29259413000000000,512
3374,0,32076116073,32,0,29374998000000000,260659,True,0.9766789674758911,0,0,32,0,True,0,29445233032747889,2024-02-02T23:37:59Z,917980,0,28689942000000000,512
3421,0,32076116977,32,0,29374550000000000,260658,True,0.9966468811035156,0,0,32,0,True,0,29444784796917964,2024-02-02T23:31:35Z,917966,0,29276053000000000,512
3285,0,32076118220,31,0,29374102000000000,260657,True,0.9968048334121704,1,0,31,0,True,0,29444336872734112,2024-02-02T23:25:11Z,917952,0,29280245000000000,496
3673,0,32076118975,32,0,29373654000000000,260656,True,0.99659663438797,0,0,32,0,True,0,29443888500567465,2024-02-02T23:18:47Z,917938,1,29273685000000000,512
3557,0,32076120765,32,0,29373206000000000,260655,True,0.9962784647941589,0,0,32,0,True,0,29443441077432609,2024-02-02T23:12:23Z,917924,0,29263893000000000,512
3612,0,32076122031,32,0,29372790000000000,260654,True,0.9959929585456848,0,0,32,0,True,0,29443025250248523,2024-02-02T23:05:59Z,917911,0,29255093000000000,512
3470,0,32076122983,31,0,29372342000000000,260653,True,0.9962554574012756,1,0,31,0,True,0,29442577058086189,2024-02-02T22:59:35Z,917897,0,29262357000000000,496
3218,0,32076124597,32,0,29371894000000000,260652,True,0.9964689612388611,0,0,32,0,True,0,29442129473560081,2024-02-02T22:53:11Z,917883,0,29268181000000000,512
3440,0,32076125685,31,0,29371446000000000,260651,True,0.9963446855545044,1,0,31,0,True,0,29441681406409698,2024-02-02T22:46:47Z,917869,0,29264085000000000,496
3472,0,32076127283,31,0,29370998000000000,260650,True,0.9916009902954102,0,1,31,0,True,0,29441233808212535,2024-02-02T22:40:23Z,917855,1,29124311000000000,496
3094,0,32076128114,31,0,29370550000000000,260649,True,0.9962999224662781,1,0,31,0,True,0,29440785504425433,2024-02-02T22:33:59Z,917841,0,29261877000000000,496
3678,0,32076127579,32,0,29370102000000000,260648,True,0.9775695204734802,0,0,32,0,True,0,29440335947563739,2024-02-02T22:27:35Z,917827,0,28711317000000000,512
3576,0,32076131286,31,0,29369654000000000,260647,True,0.9709426164627075,0,1,31,0,True,0,29439890284268904,2024-02-02T22:21:11Z,917813,0,28516249000000000,496
3436,0,32076130224,31,0,29369206000000000,260646,True,0.9964501857757568,1,0,31,0,True,0,29439440244175865,2024-02-02T22:14:47Z,917799,0,29264949000000000,496
3139,0,32076126413,32,0,29368758000000000,260645,True,0.9964566230773926,0,0,32,0,True,0,29438987680520289,2024-02-02T22:08:23Z,917785,0,29264693000000000,512
3607,0,32076127098,32,0,29368310000000000,260644,True,0.9964303970336914,0,0,32,0,True,0,29438539242951136,2024-02-02T22:01:59Z,917771,0,29263477000000000,512
3410,0,32076128222,31,0,29367862000000000,260643,True,0.9947589635848999,0,1,31,0,True,0,29438091208895190,2024-02-02T21:55:35Z,917757,0,29213942000000000,496
3741,0,32076133891,32,305,29367446000000000,260642,True,0.9935808777809143,0,0,32,0,True,0,29437679421751755,2024-02-02T21:49:11Z,917744,0,29178934000000000,512
3437,0,32076133053,30,480,29367190000000000,260641,True,0.9924562573432922,1,1,30,0,True,0,29437422043941124,2024-02-02T21:42:47Z,917736,0,29145653000000000,480
3571,0,32076133693,32,320,29366742000000000,260640,True,0.9959267973899841,0,0,32,0,True,0,29436973565558866,2024-02-02T21:36:23Z,917722,0,29247125000000000,512
3383,0,32076135024,32,0,29366294000000000,260639,True,0.9952206015586853,0,0,32,0,True,0,29436525720867287,2024-02-02T21:29:59Z,917708,0,29225941000000000,512
3602,0,32076135721,32,0,29365878000000000,260638,True,0.995861291885376,0,0,32,0,True,0,29436109370593798,2024-02-02T21:23:35Z,917695,1,29244342000000000,512
3134,0,32076135109,32,0,29365430000000000,260637,True,0.9965934753417969,0,0,32,0,True,0,29435659743205048,2024-02-02T21:17:11Z,917681,6,29265397000000000,512
3276,0,32076135645,32,0,29365110000000000,260636,True,0.996202290058136,0,0,32,0,True,0,29435339473676341,2024-02-02T21:10:47Z,917671,0,29253589000000000,512
3600,0,32076134353,31,0,29365110000000000,260635,True,0.9962316751480103,0,1,31,0,True,0,29435338288470820,2024-02-02T21:04:23Z,917671,0,29254453000000000,496
3587,0,32076135856,32,0,29364662000000000,260634,True,0.9954884648323059,0,0,32,0,True,0,29434890601931234,2024-02-02T20:57:59Z,917657,1,29232181000000000,512
3456,0,32076134904,32,0,29364214000000000,260633,True,0.9964026212692261,0,0,32,0,True,0,29434440661721538,2024-02-02T20:51:35Z,917643,0,29258581000000000,512
3409,0,32076134041,32,0,29363766000000000,260632,True,0.9961246848106384,0,0,32,0,True,0,29433990804637182,2024-02-02T20:45:11Z,917629,1,29249973000000000,512
3585,0,32076132448,32,0,29363318000000000,260631,True,0.9948670864105225,0,0,32,0,True,0,29433540277187740,2024-02-02T20:38:47Z,917615,17,29212597000000000,512
3347,0,32076131203,32,0,29362870000000000,260630,True,0.992089033126831,0,0,32,0,True,0,29433090068383007,2024-02-02T20:32:23Z,917601,0,29130582000000000,512
3526,0,32076130985,32,0,29362422000000000,260629,True,0.9946336150169373,0,0,32,0,True,0,29432640802256120,2024-02-02T20:25:59Z,917587,0,29204853000000000,512
3543,0,32076129695,30,0,29361974000000000,260628,True,0.9832305908203125,2,0,30,0,True,0,29432190552866223,2024-02-02T20:19:35Z,917573,0,28869592000000000,480
3749,0,32076130264,32,0,29361526000000000,260627,True,0.9953408241271973,0,0,32,0,True,0,29431742008906182,2024-02-02T20:13:11Z,917559,0,29224725000000000,512
3512,0,32076128982,32,0,29361110000000000,260626,True,0.9956361651420593,0,0,32,0,True,0,29431323843759351,2024-02-02T20:06:47Z,917546,0,29232981000000000,512
3626,0,32076128942,32,0,29360694000000000,260625,True,0.9953776597976685,0,0,32,0,True,0,29430906816970597,2024-02-02T20:00:23Z,917533,0,29224981000000000,512
3722,0,32076128651,31,0,29360278000000000,260624,True,0.9953460693359375,1,0,31,0,True,0,29430489560735378,2024-02-02T19:53:59Z,917520,0,29223638000000000,496
3297,0,32076128248,32,0,29359862000000000,260623,True,0.9957688450813293,0,0,32,0,True,0,29430072201305817,2024-02-02T19:47:35Z,917507,0,29235637000000000,512
3389,0,32076127511,32,0,29359446000000000,260622,True,0.994857668876648,0,0,32,0,True,0,29429654535077762,2024-02-02T19:41:11Z,917494,0,29208469000000000,512
3359,0,32076126302,32,0,29359030000000000,260621,True,0.9965949058532715,0,0,32,0,True,0,29429236436025791,2024-02-02T19:34:47Z,917481,0,29259061000000000,512
3450,0,32076124769,32,0,29358614000000000,260620,True,0.9956880807876587,0,0,32,0,True,0,29428818039922292,2024-02-02T19:28:23Z,917468,0,29232021000000000,512
3425,0,32076123179,32,0,29358198000000000,260619,True,0.9956793189048767,0,0,32,0,True,0,29428399592007408,2024-02-02T19:21:59Z,917455,0,29231349000000000,512
3289,0,32076122181,32,0,29357782000000000,260618,True,0.996433436870575,0,0,32,0,True,0,29427981686700890,2024-02-02T19:15:35Z,917442,0,29253077000000000,512
3322,0,32076122072,32,0,29357366000000000,260617,True,0.9942294359207153,0,0,32,0,True,0,29427564596750060,2024-02-02T19:09:11Z,917429,0,29187957000000000,512
3584,0,32076123232,32,0,29357046000000000,260616,True,0.9943296909332275,0,0,32,0,True,0,29427244899521740,2024-02-02T19:02:47Z,917419,0,29190581000000000,512
3470,0,32076115183,31,0,29357046000000000,260615,True,0.9947383403778076,1,0,31,0,True,0,29427237515442394,2024-02-02T18:56:23Z,917419,0,29202581000000000,496
3349,0,32076113203,32,0,29356630000000000,260614,True,0.9896162748336792,0,0,32,0,True,0,29426818710012343,2024-02-02T18:49:59Z,917406,0,29051798000000000,512
3535,0,32076105854,31,0,29356214000000000,260613,True,0.990071713924408,0,1,31,0,True,0,29426394977870914,2024-02-02T18:43:35Z,917393,0,29064757000000000,496
3650,0,32076104528,32,0,29355798000000000,260612,True,0.99334716796875,0,0,32,0,True,0,29425976771902965,2024-02-02T18:37:11Z,917380,0,29160501000000000,512
3471,0,32076103444,30,0,29355478000000000,260611,True,0.947876513004303,2,0,30,0,True,0,29425655016990772,2024-02-02T18:30:47Z,917370,16,27825368000000000,480
3558,0,32076095793,32,0,29355062000000000,260610,True,0.9958139657974243,0,0,32,0,True,0,29425231008458740,2024-02-02T18:24:23Z,917357,0,29232181000000000,512
3394,0,32076088576,31,0,29354646000000000,260609,True,0.9535937309265137,1,0,31,0,True,0,29424807399347277,2024-02-02T18:17:59Z,917344,0,27992406000000000,496
3427,0,32076089966,32,0,29354230000000000,260608,True,0.9961800575256348,0,0,32,0,True,0,29424391684865747,2024-02-02T18:11:35Z,917331,0,29242101000000000,512
3345,0,32076091273,32,0,29353846000000000,260607,True,0.9960852265357971,0,0,32,0,True,0,29424007971133586,2024-02-02T18:05:11Z,917319,3,29238933000000000,512
3490,0,32076092298,32,0,29353430000000000,260606,True,0.9962083697319031,0,0,32,0,True,0,29423591921873517,2024-02-02T17:58:47Z,917306,0,29242133000000000,512
3342,0,32076093348,32,0,29353014000000000,260605,True,0.9963293671607971,0,0,32,0,True,0,29423175895885539,2024-02-02T17:52:23Z,917293,0,29245269000000000,512
3417,0,32076095056,32,0,29352598000000000,260604,True,0.9947125315666199,0,0,32,0,True,0,29422760473528281,2024-02-02T17:45:59Z,917280,0,29197398000000000,512
3371,0,32076095926,32,0,29352182000000000,260603,True,0.9930455088615417,0,0,32,0,True,0,29422344282297850,2024-02-02T17:39:35Z,917267,1,29148053000000000,512
3871,0,32076096768,32,0,29351766000000000,260602,True,0.9953403472900391,0,0,32,0,True,0,29421928065016336,2024-02-02T17:33:11Z,917254,0,29214997000000000,512
3714,0,32076097443,32,0,29351350000000000,260601,True,0.9947472214698792,0,0,32,0,True,0,29421511694884838,2024-02-02T17:26:47Z,917241,0,29197173000000000,512
3418,0,32076098900,32,0,29350998000000000,260600,True,0.9951177835464478,0,0,32,0,True,0,29421160194695986,2024-02-02T17:20:23Z,917230,0,29207701000000000,512
3390,0,32076098929,32,0,29350998000000000,260599,True,0.9833267331123352,0,0,32,0,True,0,29421160220722421,2024-02-02T17:13:59Z,917230,0,28861622000000000,512
3432,0,32076099125,31,0,29350998000000000,260598,True,0.9958078861236572,1,0,31,0,True,0,29421160400896471,2024-02-02T17:07:35Z,917230,0,29227957000000000,496
3274,0,32076098370,32,0,29350998000000000,260597,True,0.9947688579559326,0,0,32,0,True,0,29421159708655680,2024-02-02T17:01:11Z,917230,0,29197461000000000,512
3504,0,32076098253,32,0,29350582000000000,260596,True,0.9948484301567078,0,0,32,0,True,0,29420742611736941,2024-02-02T16:54:47Z,917217,0,29199381000000000,512
3249,0,32076098933,31,0,29350166000000000,260595,True,0.9951449632644653,1,0,31,0,True,0,29420326245745586,2024-02-02T16:48:23Z,917204,1,29207670000000000,496
3431,0,32076099594,32,0,29349750000000000,260594,True,0.9911020994186401,0,0,32,0,True,0,29419909863211829,2024-02-02T16:41:59Z,917191,1,29088598000000000,512
3483,0,32076100455,32,0,29349334000000000,260593,True,0.9956201910972595,0,0,32,0,True,0,29419493663733946,2024-02-02T16:35:35Z,917178,39,29220790000000000,512
3492,0,32076101284,32,0,29348918000000000,260592,True,0.9954500198364258,0,0,32,0,True,0,29419077434399958,2024-02-02T16:29:11Z,917165,0,29215382000000000,512
3441,0,32076101766,32,0,29348534000000000,260591,True,0.9957486987113953,0,0,32,0,True,0,29418692963135700,2024-02-02T16:22:47Z,917153,0,29223766000000000,512
3552,0,32076102975,32,0,29348118000000000,260590,True,0.9959285855293274,0,0,32,0,True,0,29418277082977009,2024-02-02T16:16:23Z,917140,0,29228629000000000,512
3254,0,32076104204,32,0,29347702000000000,260589,True,0.9949373006820679,0,0,32,0,True,0,29417861220609516,2024-02-02T16:09:59Z,917127,0,29199125000000000,512
3380,0,32076105605,32,0,29347286000000000,260588,True,0.994387686252594,0,0,32,0,True,0,29417445515906165,2024-02-02T16:03:35Z,917114,0,29182581000000000,512
3393,0,32076106258,32,0,29346966000000000,260587,True,0.9938544631004333,0,0,32,0,True,0,29417125353660515,2024-02-02T15:57:11Z,917104,1,29166614000000000,512
3378,0,32076107245,32,0,29346550000000000,260586,True,0.996070146560669,0,0,32,0,True,0,29416709269521983,2024-02-02T15:50:47Z,917091,0,29231221000000000,512
3367,0,32076108696,32,0,29346166000000000,260585,True,0.9955292344093323,0,0,32,0,True,0,29416325686959779,2024-02-02T15:44:23Z,917079,0,29214965000000000,512
3459,0,32076109750,32,0,29345750000000000,260584,True,0.9833161234855652,0,0,32,0,True,0,29415909664577024,2024-02-02T15:37:59Z,917066,0,28856150000000000,512
3346,0,32076111166,32,0,29345334000000000,260583,True,0.9948049783706665,0,0,32,0,True,0,29415493974025380,2024-02-02T15:31:35Z,917053,3,29192885000000000,512
3254,0,32076111767,32,0,29344918000000000,260582,True,0.9962356686592102,0,0,32,0,True,0,29415077535509961,2024-02-02T15:25:11Z,917040,0,29234453000000000,512
3313,0,32076113337,32,0,29344502000000000,260581,True,0.9961963295936584,0,0,32,0,True,0,29414661985593547,2024-02-02T15:18:47Z,917027,1,29232885000000000,512
3365,0,32076114480,32,0,29344086000000000,260580,True,0.995525598526001,0,0,32,0,True,0,29414246044484419,2024-02-02T15:12:23Z,917014,0,29212789000000000,512
3324,0,32076116267,32,1,29343670000000000,260579,True,0.9959126710891724,0,0,32,0,True,0,29413830693644286,2024-02-02T15:05:59Z,917001,0,29223733000000000,512
3544,0,32076116938,32,512,29343254000000000,260578,True,0.9958810210227966,0,0,32,0,True,0,29413414319442853,2024-02-02T14:59:35Z,916988,0,29222389000000000,512
3640,0,32076118140,32,512,29342838000000000,260577,True,0.9928895235061646,0,0,32,0,True,0,29412998432115976,2024-02-02T14:53:11Z,916975,0,29134198000000000,512
3576,0,32076119436,32,128,29342422000000000,260576,True,0.9946845173835754,0,0,32,0,True,0,29412582631052631,2024-02-02T14:46:47Z,916962,0,29186453000000000,512
3090,0,32076119859,31,0,29342006000000000,260575,True,0.9944652318954468,1,0,31,0,True,0,29412166029465154,2024-02-02T14:40:23Z,916949,0,29179605000000000,496
3364,0,32076120497,32,0,29341590000000000,260574,True,0.9949700832366943,0,0,32,0,True,0,29411749624612764,2024-02-02T14:33:59Z,916936,0,29194005000000000,512
3313,0,32076121608,32,0,29341174000000000,260573,True,0.9954531192779541,0,0,32,0,True,0,29411333653673918,2024-02-02T14:27:35Z,916923,0,29207765000000000,512
3535,0,32076122541,31,0,29340758000000000,260572,True,0.995573103427887,1,0,31,0,True,0,29410917519088993,2024-02-02T14:21:11Z,916910,0,29210869000000000,496
3437,0,32076123695,31,0,29340342000000000,260571,True,0.9953004121780396,1,0,31,0,True,0,29410501588112480,2024-02-02T14:14:47Z,916897,0,29202453000000000,496
3615,0,32076125042,32,0,29339926000000000,260570,True,0.9676923751831055,0,0,32,0,True,0,29410085833818237,2024-02-02T14:08:23Z,916884,0,28392022000000000,512
3532,0,32076125978,32,0,29339510000000000,260569,True,0.9960505962371826,0,0,32,0,True,0,29409669702432611,2024-02-02T14:01:59Z,916871,0,29223637000000000,512
3488,0,32076139089,32,0,29339510000000000,260568,True,0.9947537779808044,0,0,32,0,True,0,29409681723199306,2024-02-02T13:55:35Z,916871,0,29185589000000000,512
3233,0,32076138617,31,0,29339510000000000,260567,True,0.9641788005828857,1,0,31,0,True,0,29409681290449544,2024-02-02T13:49:11Z,916871,0,28288534000000000,496
3582,0,32076138227,32,0,29339510000000000,260566,True,0.9952903985977173,0,0,32,0,True,0,29409680932397406,2024-02-02T13:42:47Z,916871,0,29201333000000000,512
3416,0,32076138137,32,0,29339510000000000,260565,True,0.9759048223495483,0,0,32,0,True,0,29409680850677327,2024-02-02T13:36:23Z,916871,0,28632569000000000,512
3347,0,32076138507,31,0,29339510000000000,260564,True,0.9960888028144836,1,0,31,0,True,0,29409681189323469,2024-02-02T13:29:59Z,916871,0,29224757000000000,496
3222,0,32076138248,31,0,29339510000000000,260563,True,0.9952642321586609,1,0,31,0,True,0,29409680952141851,2024-02-02T13:23:35Z,916871,0,29200565000000000,496
3517,0,32076138480,32,0,29339510000000000,260562,True,0.9956820011138916,0,0,32,0,True,0,29409681165075490,2024-02-02T13:17:11Z,916871,1,29212821000000000,512
3566,0,32076138362,31,0,29339510000000000,260561,True,0.9916748404502869,1,0,31,0,True,0,29409681056836397,2024-02-02T13:10:47Z,916871,1,29095253000000000,496
3438,0,32076139066,32,0,29339318000000000,260560,True,0.9958487749099731,0,0,32,0,True,0,29409489245010687,2024-02-02T13:04:23Z,916865,20,29217525000000000,512
3454,0,32076140571,32,0,29338902000000000,260559,True,0.9955804347991943,0,0,32,0,True,0,29409073635462125,2024-02-02T12:57:59Z,916852,0,29209237000000000,512
3370,0,32076141182,31,0,29338486000000000,260558,True,0.9955793023109436,0,1,31,0,True,0,29408657205999620,2024-02-02T12:51:35Z,916839,0,29208789000000000,496
3170,0,32076141650,31,0,29338070000000000,260557,True,0.9945572018623352,1,0,31,0,True,0,29408240644518621,2024-02-02T12:45:11Z,916826,82,29178389000000000,496
3451,0,32076143263,31,0,29337654000000000,260556,True,0.9961594939231873,1,0,31,0,True,0,29407825133916232,2024-02-02T12:38:47Z,916813,7,29224982000000000,496
3430,0,32076143802,32,0,29337238000000000,260555,True,0.9961026906967163,0,0,32,0,True,0,29407408638469481,2024-02-02T12:32:23Z,916800,0,29222901000000000,512
3454,0,32076230972,32,0,29336852000000000,260554,True,0.9945493936538696,0,0,32,0,True,0,29407103640425278,2024-02-02T12:25:59Z,916788,0,29176948000000000,512
3549,0,32076232738,32,0,29336468000000000,260553,True,0.9960829615592957,0,0,32,0,True,0,29406720345419421,2024-02-02T12:19:35Z,916776,0,29221556000000000,512
3394,0,32076233751,32,0,29336052000000000,260552,True,0.9955047369003296,0,0,32,0,True,0,29406304282822625,2024-02-02T12:13:11Z,916763,0,29204180000000000,512
3393,0,32076234426,31,0,29335636000000000,260551,True,0.9955374002456665,0,1,31,0,True,0,29405887910842786,2024-02-02T12:06:47Z,916750,0,29204724000000000,496
3518,0,32076235229,32,0,29335220000000000,260550,True,0.9954065084457397,0,0,32,0,True,0,29405471655150901,2024-02-02T12:00:23Z,916737,1,29200468000000000,512
3424,0,32076236815,32,0,29334804000000000,260549,True,0.9957194328308105,0,0,32,0,True,0,29405056118578800,2024-02-02T11:53:59Z,916724,1,29209236000000000,512
3619,0,32076238447,32,0,29334388000000000,260548,True,0.9783211350440979,0,0,32,0,True,0,29404640623195440,2024-02-02T11:47:35Z,916711,0,28698452000000000,512
3517,0,32076239989,32,0,29333972000000000,260547,True,0.9942270517349243,0,0,32,0,True,0,29404225045514981,2024-02-02T11:41:11Z,916698,0,29164628000000000,512
